id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
89848480,23175, 60 months, 24.99%,680.09,E,E4,General Manager ,10+ years,MORTGAGE,63000.0,Source Verified,n,home_improvement,Home improvement,727xx,AR,22.74,0,Jul-2005,0,45.0,,11,0,6702,43%,37,w,45.0,0,59926,3,2,2,2,3.0,53224,98.0,1,7,1938,76.0,15600,5,3,13,10,5448,805.0,83.6,0,0,134.0,112,12,3,4,13.0,,4.0,,2,5,8,5,13,11,9,22,8,11,0.0,0,0,4,94.6,60.0,0,0,77287,59926,4900,61687,no
89806448,9600, 36 months,  6.99%,296.38,A,A2,Facilities Technician II,< 1 year,RENT,60000.0,Verified,n,debt_consolidation,Debt consolidation,940xx,CA,12.16,0,Oct-2006,0,,,3,0,398,26.5%,24,w,,0,26421,1,2,1,6,5.0,26023,85.0,0,0,0,82.0,1500,0,11,0,6,8807,,,0,0,119.0,109,47,5,0,,,21.0,,0,0,1,0,3,13,1,11,1,3,0.0,0,0,1,100.0,,0,0,32242,26421,0,30742,yes
89816529,30000, 36 months,  8.59%,948.28,A,A5,Sr. Manager Ops,10+ years,RENT,95000.0,Verified,n,debt_consolidation,Debt consolidation,201xx,VA,17.64,0,Mar-2007,0,,,9,0,31594,46.6%,21,f,,0,56864,0,2,0,0,26.0,25270,11.0,1,1,19110,43.0,67800,0,7,1,1,6318,18806.0,62.7,0,0,113.0,114,11,11,0,11.0,,11.0,,0,3,3,4,7,7,7,13,3,9,0.0,0,0,1,100.0,50.0,0,0,112865,56864,50400,45065,yes
88770036,8500, 36 months, 17.99%,307.26,D,D2,Secuirty guard,3 years,RENT,56000.0,Not Verified,n,debt_consolidation,Debt consolidation,065xx,CT,20.75,1,Nov-2000,4,21.0,,11,0,11686,54.4%,23,f,30.0,0,34108,1,1,1,3,11.0,22422,91.0,4,5,4314,74.0,21500,2,3,11,8,3790,1739.0,79.0,0,0,90.0,141,5,5,0,5.0,26.0,3.0,21.0,2,4,8,4,7,7,8,14,8,11,0.0,0,0,5,73.9,50.0,0,0,46252,34108,8300,24752,no
90059233,8500, 36 months, 11.49%,280.26,B,B5,LEGAL ASSISTANT,1 year,OWN,45000.0,Verified,n,debt_consolidation,Debt consolidation,088xx,NJ,26.45,0,Jun-2003,2,62.0,77.0,14,1,10300,30.7%,25,w,,0,50409,1,1,1,1,9.0,40109,,3,8,5552,31.0,33500,1,0,5,9,4201,7872.0,55.0,0,0,135.0,159,6,6,0,6.0,,4.0,,0,5,8,5,10,3,13,22,8,13,0.0,0,0,4,95.0,40.0,1,0,78398,50409,17500,44898,yes
90286030,20800, 60 months, 19.99%,550.96,D,D4,Director,10+ years,MORTGAGE,120000.0,Verified,n,debt_consolidation,Debt consolidation,130xx,NY,25.99,0,Mar-2004,1,,,7,0,12446,68%,29,w,,0,189692,1,6,2,4,6.0,177246,93.0,0,0,12446,89.0,18300,0,6,1,4,27099,5854.0,68.0,0,0,122.0,150,29,6,5,150.0,,1.0,,0,1,1,1,6,14,1,9,1,7,0.0,0,0,2,100.0,0.0,0,0,185879,189692,18300,167579,no
90039541,8000, 36 months, 15.59%,279.64,C,C5,Detention Officer,1 year,MORTGAGE,30000.0,Verified,n,credit_card,Credit card refinancing,857xx,AZ,11.04,0,Dec-2004,0,25.0,,11,0,8697,86.1%,20,f,37.0,0,138922,2,5,2,5,1.0,24529,86.0,0,4,3777,86.0,10100,0,0,1,9,12629,1403.0,86.1,0,0,141.0,96,15,1,1,15.0,,11.0,,1,5,5,5,6,11,5,8,5,11,0.0,0,0,2,88.9,100.0,0,0,159124,33226,10100,28675,no
90204203,3625, 36 months, 13.99%,123.88,C,C3,Security,2 years,RENT,22800.0,Verified,n,debt_consolidation,Debt consolidation,112xx,NY,26.84,0,Sep-2009,0,,,11,0,4413,30.6%,37,w,,0,47436,2,2,1,2,10.0,43023,98.0,2,8,994,82.0,14400,0,0,0,10,4312,6091.0,20.9,0,0,84.0,73,1,1,0,1.0,,22.0,,0,2,7,4,5,22,9,15,7,11,0.0,0,0,3,100.0,0.0,0,0,58187,47436,7700,43787,yes
90266094,10000, 36 months, 15.59%,349.55,C,C5,,n/a,OWN,48000.0,Not Verified,n,home_improvement,Home improvement,956xx,CA,27.35,0,Oct-2005,1,33.0,100.0,11,1,6852,37.4%,19,f,,0,27934,1,3,1,1,9.0,21082,45.0,1,5,2397,42.0,18300,0,0,3,6,2539,9042.0,42.0,0,0,131.0,116,2,2,0,2.0,,2.0,36.0,0,4,5,5,7,7,8,12,5,11,0.0,0,0,2,84.2,20.0,1,0,82516,27934,15600,64216,yes
90174282,6000, 36 months, 13.99%,205.04,C,C3,Compliance Officer,10+ years,RENT,120000.0,Source Verified,n,debt_consolidation,Debt consolidation,968xx,HI,10.61,0,May-2001,0,,,12,0,28390,92.5%,26,w,,0,34360,0,1,1,1,12.0,5970,75.0,2,2,6311,89.0,30700,0,0,1,3,2863,959.0,96.6,0,0,143.0,184,10,10,0,12.0,,12.0,,0,7,9,7,15,4,11,22,9,12,0.0,0,0,3,100.0,100.0,0,0,38700,34360,28100,8000,yes
90017249,32000, 36 months, 19.99%,1189.08,D,D4,Speech/Language Pathologist,10+ years,MORTGAGE,71000.0,Verified,n,house,Home buying,305xx,GA,26.67,0,Jul-1998,1,,,4,0,24238,68.3%,34,w,,0,81632,0,2,0,1,24.0,57394,,1,2,17630,68.0,35500,2,0,6,3,20408,11262.0,68.3,0,0,171.0,218,11,11,3,50.0,,0.0,,0,2,2,2,15,6,2,25,2,4,0.0,0,0,1,100.0,50.0,0,0,121578,81632,35500,86078,yes
89899397,35000, 36 months, 16.99%,1247.68,D,D1,Director,10+ years,OWN,186000.0,Source Verified,n,debt_consolidation,Debt consolidation,199xx,DE,15.18,0,Feb-1993,4,28.0,,16,0,88461,65.5%,36,f,,0,395525,1,1,0,2,19.0,20331,71.0,1,1,22555,67.0,156100,1,6,8,4,24720,64051.0,65.4,0,0,163.0,283,7,5,7,7.0,28.0,0.0,28.0,0,7,8,9,18,5,13,21,8,15,0.0,0,0,2,97.1,50.0,0,0,577218,108792,145500,28618,no
88383098,11200, 36 months, 13.99%,382.74,C,C3,Warehouse ,8 years,MORTGAGE,56000.0,Source Verified,n,debt_consolidation,Debt consolidation,182xx,PA,13.18,1,Jan-2006,0,11.0,,5,0,8413,78.6%,15,f,,0,101442,1,1,1,1,3.0,22764,97.0,0,0,8413,91.0,10700,1,1,0,2,25361,2287.0,78.6,0,0,77.0,128,26,3,1,26.0,,19.0,,0,1,1,2,6,6,3,8,1,5,0.0,0,0,1,93.3,50.0,0,0,107840,31177,10700,23499,yes
90274133,7375, 36 months, 13.49%,250.24,C,C2,Sales Manager,4 years,RENT,70000.0,Source Verified,n,credit_card,Credit card refinancing,100xx,NY,8.98,0,May-1997,0,,38.0,5,2,5594,41.1%,12,f,,0,12908,0,1,1,2,8.0,7314,86.0,1,3,5402,58.0,13600,0,0,0,5,2582,7556.0,41.9,0,0,14.0,232,8,8,0,18.0,,18.0,,0,2,3,3,6,2,4,10,3,5,0.0,0,0,2,100.0,0.0,2,0,22100,12908,13000,8500,no
88183970,23550, 60 months, 28.88%,745.81,G,G2,registered nurse,5 years,RENT,73000.0,Verified,n,other,Other,114xx,NY,27.6,0,Oct-2000,0,71.0,,22,0,17817,42.9%,26,w,72.0,0,85920,0,13,2,8,9.0,68103,85.0,1,3,4524,71.0,41500,0,3,5,11,4091,18950.0,21.0,0,0,52.0,190,11,9,0,23.0,71.0,3.0,71.0,1,2,4,4,5,15,8,11,4,22,0.0,0,0,3,100.0,0.0,0,0,121309,85920,24000,79809,no
88635074,32000, 60 months, 13.99%,744.42,C,C3,VP Egineering & Client Services,3 years,RENT,168000.0,Verified,n,debt_consolidation,Debt consolidation,954xx,CA,16.48,0,Apr-1990,1,41.0,,10,0,2696,25%,19,w,45.0,0,119103,2,6,4,6,1.0,116407,85.0,0,0,2651,78.0,10800,0,5,3,6,13234,6349.0,29.5,0,0,133.0,317,36,1,1,85.0,41.0,3.0,41.0,1,1,2,1,2,12,4,6,2,10,0.0,0,0,4,89.5,0.0,0,0,141386,119103,9000,130586,no
90304966,26800, 36 months, 25.69%,1075.37,F,F1, Manager ,10+ years,RENT,67000.0,Source Verified,n,home_improvement,Home improvement,454xx,OH,15.19,0,Oct-2006,0,,,9,0,7220,19.8%,11,w,,0,31741,1,1,0,1,24.0,24521,,1,7,7220,20.0,36400,1,0,0,8,3527,23780.0,23.3,0,0,24.0,119,1,1,0,1.0,,15.0,,0,1,1,6,7,1,8,10,1,9,0.0,0,0,1,100.0,16.7,0,0,73892,31741,31000,37492,no
88849691,24000, 36 months, 11.49%,791.32,B,B5,Private Client Banker,2 years,MORTGAGE,78000.0,Source Verified,n,debt_consolidation,Debt consolidation,113xx,NY,22.38,0,Feb-2006,1,,,18,0,12876,36.1%,32,f,,0,202311,2,6,4,4,4.0,40898,82.0,0,2,3860,63.0,35700,1,1,3,7,12644,13529.0,45.7,0,0,108.0,127,15,4,1,15.0,,5.0,,0,4,5,6,8,14,11,17,5,18,0.0,0,0,4,100.0,20.0,0,0,236780,53774,24900,49880,yes
88820498,15000, 36 months, 13.49%,508.96,C,C2,Dealer,10+ years,RENT,70000.0,Not Verified,n,debt_consolidation,Debt consolidation,891xx,NV,5.07,0,Aug-2003,0,,,9,0,6114,18.4%,23,f,,0,21156,0,1,2,3,8.0,15042,93.0,0,1,6114,43.0,33200,3,1,3,4,2351,26486.0,18.8,0,0,114.0,157,20,8,3,20.0,,8.0,,0,1,1,7,10,6,8,14,1,9,0.0,0,0,2,100.0,14.3,0,0,49425,21156,32600,16225,yes
89826539,1000, 36 months, 13.99%,34.18,C,C3,POLICY ADVISOR,2 years,RENT,105000.0,Source Verified,n,other,Other,208xx,MD,14.29,0,Aug-2003,0,36.0,,9,0,15103,74%,30,w,,0,44327,1,4,1,3,9.0,29224,41.0,0,0,7528,48.0,20400,1,1,1,4,4925,472.0,94.1,0,0,157.0,136,30,6,0,30.0,59.0,10.0,59.0,0,1,3,2,7,17,4,12,3,9,0.0,0,0,2,96.6,50.0,0,0,91625,44327,8000,70675,yes
90008027,5000, 36 months, 13.99%,170.87,C,C3,Transit General Manager ,10+ years,MORTGAGE,52389.0,Verified,n,debt_consolidation,Debt consolidation,238xx,VA,20.73,0,Feb-2008,0,44.0,,13,0,6956,58%,28,f,44.0,0,21552,4,4,3,6,2.0,14596,74.0,3,9,1983,68.0,12000,0,3,0,15,1658,2159.0,66.8,0,0,103.0,93,1,1,0,1.0,,15.0,,1,6,9,6,6,17,9,11,9,13,0.0,0,0,6,92.9,33.3,0,0,31718,21552,6500,19718,no
90304731,7000, 36 months, 14.49%,240.92,C,C4,Laborer,2 years,OWN,42500.0,Not Verified,n,car,Car financing,154xx,PA,34.93,0,May-2010,1,,,8,0,0,0%,19,f,,0,48834,4,3,3,5,2.0,48834,71.0,1,3,0,31.0,23300,3,3,5,8,6976,23300.0,0.0,0,0,76.0,72,6,2,0,6.0,,2.0,,0,0,0,4,6,12,5,7,0,8,0.0,0,0,4,100.0,0.0,0,0,77776,48834,23300,54476,yes
88046449,40000, 36 months,  6.99%,1234.91,A,A2,Pilot,10+ years,MORTGAGE,375000.0,Verified,n,home_improvement,Home improvement,337xx,FL,9.68,0,Oct-1997,0,,,19,0,18431,16.7%,44,w,,0,728767,4,5,2,5,1.0,129904,46.0,2,5,10536,27.0,110100,2,2,2,13,40487,67099.0,19.1,0,0,113.0,227,1,1,10,1.0,,9.0,,0,3,5,6,13,10,12,24,5,19,0.0,0,0,6,100.0,0.0,0,0,861748,148335,82900,163848,yes
90305769,30100, 60 months, 21.49%,822.63,D,D5,Delivering ,3 years,MORTGAGE,72000.0,Verified,n,debt_consolidation,Debt consolidation,224xx,VA,15.07,1,Nov-2002,0,14.0,,7,0,3744,53.5%,30,w,,0,25322,0,3,2,4,10.0,21578,78.0,0,1,768,73.0,7000,0,0,0,5,3617,232.0,76.8,0,0,122.0,166,13,10,0,69.0,49.0,13.0,14.0,0,1,4,1,7,18,4,12,4,7,0.0,0,0,2,86.7,100.0,0,0,34819,25322,1000,27819,yes
90031585,32000, 36 months, 11.49%,1055.09,B,B5,Professor,5 years,OWN,73000.0,Source Verified,n,credit_card,Credit card refinancing,310xx,GA,16.94,0,Jan-2004,0,32.0,,17,0,32100,57.9%,35,f,32.0,0,99597,0,1,0,0,28.0,67497,,2,7,7368,58.0,55400,0,0,6,7,6640,20200.0,61.4,0,0,130.0,152,9,9,1,9.0,,4.0,32.0,3,10,10,11,12,9,16,24,10,17,0.0,0,0,2,88.2,27.3,0,0,136383,99597,52300,80983,no
89938677,22000, 60 months, 17.99%,558.54,D,D2,,5 years,OWN,98000.0,Not Verified,n,debt_consolidation,Debt consolidation,780xx,TX,14.36,1,Dec-2003,4,3.0,,11,0,697,2.6%,34,w,,0,124426,3,2,3,4,3.0,47183,91.0,1,2,401,61.0,26500,2,0,10,6,12443,23303.0,2.9,0,0,139.0,153,3,3,2,3.0,,0.0,3.0,0,3,3,6,7,18,8,14,3,11,0.0,0,0,4,97.1,0.0,0,0,170611,47880,24000,52111,yes
89848652,32500, 36 months, 14.49%,1118.53,C,C4,Class A Driver,4 years,MORTGAGE,65000.0,Source Verified,n,debt_consolidation,Debt consolidation,902xx,CA,18.41,0,Feb-2005,0,,87.0,17,1,8831,26.1%,28,w,,0,476223,3,3,3,6,4.0,29202,89.0,2,7,3460,57.0,33900,1,9,2,13,29764,14847.0,34.9,0,0,126.0,129,4,4,2,7.0,,6.0,,0,5,6,6,8,11,13,15,6,17,0.0,0,0,5,100.0,0.0,1,0,641077,38033,22800,32812,yes
90175790,11000, 60 months, 13.49%,253.06,C,C2,911 operating ,10+ years,OWN,65000.0,Not Verified,n,credit_card,Credit card refinancing,604xx,IL,10.01,0,Jan-2004,2,,114.0,20,1,9412,17.5%,25,w,,0,172347,3,1,0,1,16.0,7605,56.0,4,8,4059,25.0,53800,1,1,2,9,9071,27202.0,24.6,0,0,152.0,147,4,4,2,4.0,,2.0,,0,5,7,7,8,4,18,19,7,20,0.0,0,0,4,100.0,14.3,1,0,235903,17017,36100,13489,yes
90061344,7000, 36 months, 17.99%,253.04,D,D2,,n/a,RENT,40000.0,Not Verified,n,major_purchase,Major purchase,282xx,NC,13.6,0,Jul-2004,1,,,8,0,4215,14.6%,9,f,,0,11431,2,1,0,1,13.0,7216,67.0,4,5,2140,29.0,28900,4,1,5,6,1429,24185.0,14.8,0,0,13.0,146,3,3,0,3.0,,1.0,,0,4,4,6,7,1,7,8,4,8,0.0,0,0,4,100.0,0.0,0,0,39725,11431,28400,10825,yes
90175556,6250, 36 months, 17.99%,225.93,D,D2,ales support rep 1,3 years,MORTGAGE,49000.0,Source Verified,n,debt_consolidation,Debt consolidation,300xx,GA,21.3,1,May-1998,4,19.0,,20,0,13331,48.7%,33,f,32.0,0,112109,2,1,0,0,51.0,8969,38.0,6,6,1204,44.0,27400,1,2,6,6,5900,3557.0,49.2,0,0,94.0,220,5,5,4,8.0,,0.0,19.0,1,5,14,6,13,2,17,25,14,20,0.0,0,0,6,90.6,0.0,0,0,191585,22300,7000,23886,yes
90305584,1200, 36 months, 11.49%,39.57,B,B5,Annuities Customer Service,< 1 year,RENT,36000.0,Verified,n,debt_consolidation,Debt consolidation,194xx,PA,16.7,0,Sep-2006,1,,,5,0,347,2.8%,19,f,,0,25579,2,3,2,4,2.0,25232,92.0,0,1,347,64.0,12500,2,0,1,5,5116,12153.0,2.8,0,0,120.0,118,17,2,0,17.0,,2.0,,0,1,1,2,3,16,2,3,1,5,0.0,0,0,2,100.0,0.0,0,0,39900,25579,12500,27400,yes
90275605,16000, 60 months, 13.49%,368.08,C,C2,Research Associate,2 years,RENT,52000.0,Verified,n,credit_card,Credit card refinancing,900xx,CA,0.0,0,Sep-2007,1,,,11,0,0,0%,17,w,,0,0,1,0,0,1,13.0,0,,5,5,0,0.0,30200,0,0,1,6,0,27300.0,0.0,0,0,13.0,108,6,6,0,6.0,,0.0,,0,0,0,10,15,1,11,16,0,11,0.0,0,0,5,100.0,0.0,0,0,30200,0,27300,0,yes
90094007,5000, 36 months, 13.49%,169.66,C,C2,Registered Nurse,6 years,MORTGAGE,63000.0,Source Verified,n,other,Other,442xx,OH,26.0,0,Feb-2006,0,,,12,0,14679,82.9%,21,f,,0,207141,0,6,2,2,7.0,23091,54.0,0,1,2383,63.0,17700,0,1,2,4,17262,152.0,95.7,0,0,97.0,127,24,7,1,24.0,,7.0,,0,2,4,2,5,9,5,11,4,12,0.0,0,0,3,100.0,100.0,0,0,232198,37770,3500,42668,yes
90265883,8400, 36 months,  9.49%,269.04,B,B2,Underwriter,10+ years,RENT,45000.0,Not Verified,n,debt_consolidation,Debt consolidation,570xx,SD,20.91,0,Aug-2005,1,,,10,0,5681,16.1%,42,w,,0,57201,4,2,2,3,4.0,51520,34.0,3,3,4338,19.0,35200,2,0,2,6,5720,23619.0,19.4,0,0,133.0,107,1,1,0,1.0,,2.0,,0,3,3,6,6,34,8,8,3,10,0.0,0,0,5,100.0,16.7,0,0,91325,57201,29300,56125,yes
90275163,12000, 36 months, 11.49%,395.66,B,B5,,n/a,OWN,40000.0,Not Verified,n,major_purchase,Major purchase,339xx,FL,14.25,0,Dec-2001,0,,49.0,5,1,6077,62%,17,w,,0,20831,0,1,0,1,13.0,14754,83.0,0,0,0,76.0,9800,1,2,0,1,4166,1000.0,0.0,0,0,124.0,169,100,13,2,169.0,,13.0,,0,0,1,1,4,4,4,11,1,5,0.0,0,0,0,100.0,0.0,0,0,27492,20831,1000,17692,yes
89808057,20000, 36 months, 16.99%,712.96,D,D1,Tester and installer,10+ years,RENT,100000.0,Verified,n,debt_consolidation,Debt consolidation,775xx,TX,3.36,1,Oct-1995,0,21.0,,7,0,13836,61.2%,23,w,55.0,0,14075,3,1,2,2,3.0,239,5.0,1,2,4205,51.0,22600,0,11,2,4,2346,6050.0,46.5,0,0,124.0,251,3,3,0,3.0,,1.0,42.0,1,2,3,2,2,15,6,7,3,7,0.0,0,0,3,78.3,50.0,0,0,27615,14075,11300,5015,no
90055161,10000, 36 months, 11.49%,329.72,B,B5,Engineer ,8 years,MORTGAGE,75000.0,Verified,n,debt_consolidation,Debt consolidation,274xx,NC,13.65,0,Jan-2006,1,32.0,,7,0,7916,66%,11,w,,0,137543,1,1,1,1,12.0,21632,84.0,1,2,3968,78.0,12000,2,0,4,3,19649,2592.0,72.7,0,0,128.0,127,6,6,2,16.0,51.0,6.0,51.0,0,2,5,2,3,3,5,6,5,7,0.0,0,0,2,54.5,50.0,0,0,150646,29548,9500,25864,no
90144554,4800, 36 months, 11.49%,158.27,B,B5,Customer Service Associate,10+ years,RENT,44000.0,Source Verified,n,debt_consolidation,Debt consolidation,070xx,NJ,12.08,0,Mar-1999,0,56.0,,3,0,1387,8.8%,10,w,56.0,0,12035,0,1,0,0,46.0,10648,59.0,1,1,854,36.0,15800,2,0,1,1,4012,14413.0,8.8,0,0,135.0,210,7,7,0,7.0,,11.0,56.0,1,2,2,2,2,5,2,5,2,3,0.0,0,0,1,100.0,0.0,0,0,33948,12035,15800,18148,yes
90115059,10000, 36 months, 11.49%,329.72,B,B5,Director Sales,10+ years,RENT,210000.0,Source Verified,n,debt_consolidation,Debt consolidation,662xx,KS,19.09,0,May-1985,0,27.0,,12,0,28773,90.8%,20,f,,0,163193,1,5,5,6,6.0,134420,90.0,0,0,21605,90.0,31700,3,0,0,6,13599,1939.0,93.7,0,0,159.0,376,93,6,1,93.0,,21.0,27.0,0,4,5,4,6,10,5,9,5,12,0.0,0,0,5,88.9,50.0,0,0,231077,163193,30700,199377,no
89858292,5000, 36 months,  7.59%,155.74,A,A3,Business analyst,7 years,MORTGAGE,139249.0,Not Verified,n,home_improvement,Home improvement,224xx,VA,12.51,0,Nov-1988,1,,,13,0,22301,41.9%,36,f,,0,238814,1,2,1,2,3.0,35940,92.0,0,3,7472,45.0,53200,1,3,2,5,18370,14995.0,47.2,0,0,131.0,334,14,3,3,106.0,,2.0,,0,4,7,4,5,8,9,25,7,13,0.0,0,0,1,100.0,0.0,0,0,346766,58241,28400,43966,yes
89779268,21750, 36 months, 17.99%,786.21,D,D2,chemical engineer,10+ years,MORTGAGE,70000.0,Verified,n,debt_consolidation,Debt consolidation,452xx,OH,20.18,1,Aug-2000,0,19.0,,8,0,5314,49.2%,15,f,24.0,0,40363,1,3,0,1,16.0,35049,62.0,3,3,2963,60.0,10800,6,0,5,4,5045,159.0,96.3,0,0,91.0,193,5,5,0,10.0,,2.0,24.0,0,3,5,3,5,5,5,10,5,8,0.0,0,0,3,86.7,100.0,0,0,66986,40363,4300,56186,yes
89867774,1000, 36 months,  9.49%,32.03,B,B2,,n/a,RENT,83000.0,Not Verified,n,debt_consolidation,Debt consolidation,986xx,WA,5.89,0,Sep-1998,1,76.0,,8,0,4716,40.7%,16,f,76.0,0,6383,0,1,1,2,8.0,1667,83.0,0,0,3049,47.0,11600,0,0,1,2,798,6184.0,43.3,0,0,16.0,216,28,8,0,30.0,76.0,4.0,76.0,1,4,4,6,11,2,7,14,4,8,0.0,0,0,1,93.3,33.3,0,0,13600,6383,10900,2000,yes
89799070,30000, 36 months, 19.99%,1114.76,D,D4,Sales manager,5 years,RENT,400000.0,Not Verified,n,major_purchase,Major purchase,631xx,MO,16.78,0,May-2001,5,,95.0,27,1,26918,38.5%,48,w,,0,196981,0,14,1,6,7.0,170063,77.0,2,4,10787,64.0,69900,7,2,9,10,7576,37779.0,40.2,0,0,126.0,184,11,7,0,11.0,,1.0,,0,7,8,10,21,22,12,26,8,27,0.0,0,0,3,100.0,66.7,1,0,309032,196981,63200,239132,yes
90115544,17050, 60 months, 15.59%,410.92,C,C5,Loan Specialist,8 years,MORTGAGE,51000.0,Not Verified,n,debt_consolidation,Debt consolidation,210xx,MD,27.88,0,Oct-2004,0,,,10,0,16704,73.3%,26,w,,0,243008,0,2,0,0,29.0,26240,63.0,0,0,6227,66.0,22800,0,0,0,1,24301,5596.0,74.9,0,0,109.0,143,32,11,1,32.0,,13.0,,0,4,4,6,12,10,7,15,4,10,0.0,0,0,1,100.0,50.0,0,0,267900,42944,22300,41948,yes
90204962,18400, 60 months, 24.99%,539.96,E,E4,Deli manager,5 years,OWN,40000.0,Not Verified,n,other,Other,541xx,WI,8.29,0,Mar-2003,2,36.0,,13,0,5560,15.4%,23,f,,0,176088,3,1,1,3,10.0,1641,65.0,3,3,3780,19.0,36100,3,4,5,6,14674,18940.0,22.7,0,0,162.0,68,3,3,1,3.0,36.0,3.0,36.0,0,3,3,7,10,8,11,14,3,13,0.0,0,0,4,95.7,0.0,0,0,216132,7201,24500,2522,yes
90124870,1000, 36 months,  9.49%,32.03,B,B2,IT Analyst,6 years,RENT,100000.0,Not Verified,n,other,Other,214xx,MD,0.9,0,Jul-2006,1,52.0,,2,0,1586,33.7%,14,f,,0,1586,1,0,0,0,36.0,0,,1,1,471,34.0,4700,0,3,1,1,793,29.0,94.2,0,0,90.0,122,5,5,0,112.0,,5.0,52.0,0,1,2,1,2,5,2,9,2,2,0.0,0,0,1,92.9,100.0,0,0,4700,1586,500,0,yes
90028645,8000, 36 months,  6.99%,246.99,A,A2,teacher,2 years,MORTGAGE,45000.0,Not Verified,n,major_purchase,Major purchase,330xx,FL,28.4,0,Jul-2004,0,,,14,0,1297,7%,30,w,,0,49135,0,4,0,2,17.0,47838,76.0,0,3,195,7.0,18250,0,0,3,5,4466,2363.0,2.0,0,0,138.0,146,10,10,1,10.0,,3.0,,0,5,7,10,10,9,7,20,5,11,,0,0,0,100.0,0.0,0,0,81378,49135,9450,63128,yes
90205499,15000, 36 months, 12.79%,503.9,C,C1,maintenence,10+ years,MORTGAGE,85000.0,Not Verified,n,home_improvement,Home improvement,601xx,IL,1.61,0,Jul-2009,0,35.0,,5,0,1895,21.3%,12,w,42.0,0,168393,0,0,0,0,,0,,0,0,1197,21.0,8900,0,0,6,2,33679,1605.0,54.1,0,0,,86,59,9,5,59.0,41.0,2.0,35.0,1,3,3,3,4,0,4,7,3,5,0.0,0,0,1,70.0,33.3,0,0,176900,1895,3500,0,no
90294868,2000, 36 months,  8.99%,63.6,B,B1,Human Resource,< 1 year,RENT,47000.0,Source Verified,n,credit_card,Credit card refinancing,078xx,NJ,18.72,0,Sep-2000,0,48.0,,8,0,4173,35.1%,17,w,48.0,0,61749,0,3,1,1,8.0,57576,112.0,1,1,2500,98.0,11900,0,0,4,2,7719,4500.0,35.7,0,0,131.0,192,10,8,0,176.0,68.0,8.0,48.0,2,1,3,1,2,6,5,11,4,8,0.0,0,0,2,82.4,0.0,0,0,63184,61749,7000,51284,yes
90215061,10775, 36 months, 12.79%,361.97,C,C1,Cashier,10+ years,MORTGAGE,32000.0,Not Verified,n,other,Other,891xx,NV,31.55,0,Dec-1991,1,50.0,,17,0,11175,23.6%,30,f,50.0,0,269081,2,3,0,0,27.0,14680,61.0,2,5,7208,36.0,47400,0,0,1,5,15828,26929.0,28.8,0,0,121.0,297,3,3,3,14.0,,3.0,,1,4,7,7,11,4,13,23,7,17,0.0,0,0,2,96.7,28.6,0,0,323511,25855,37800,24111,yes
88940060,2400, 36 months,  8.59%,75.87,A,A5,Sterile Processing Technician,6 years,RENT,67000.0,Verified,n,credit_card,Credit card refinancing,954xx,CA,2.58,0,Jun-2006,0,,,8,0,3048,5.2%,17,w,,0,4176,0,1,0,0,26.0,1128,38.0,0,2,3048,7.0,58200,0,0,1,2,522,47152.0,6.1,0,0,34.0,123,15,15,0,15.0,,4.0,,0,1,1,5,8,2,7,14,1,8,0.0,0,0,0,100.0,0.0,0,0,61200,4176,50200,3000,yes
89928805,20000, 36 months, 19.99%,743.17,D,D4,Clinical Nurse Specialist ,10+ years,MORTGAGE,62000.0,Verified,n,debt_consolidation,Debt consolidation,356xx,AL,9.68,0,Aug-1998,0,69.0,,5,0,16614,84.8%,16,f,,0,161736,1,0,0,1,16.0,0,,1,1,9000,85.0,19600,0,1,1,3,32347,2586.0,86.5,0,0,166.0,217,4,4,3,4.0,,11.0,,0,3,3,3,3,9,4,4,3,5,0.0,0,0,2,93.3,100.0,0,0,166628,16614,19200,0,yes
