loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,purpose,is_good_customer
8000,36,Mechanical Engineer,4,2,60000.0,2,1
19750,60,teacher/coach,7,2,52000.0,2,1
9000,36,Terminology analyst,3,0,35000.0,1,1
10000,36,Construction Manager,2,0,62000.0,1,1
35000,60,Senior Loan Officer,1,1,100000.0,1,1
6400,36,admin/HR,7,0,85000.0,2,1
30000,36,Education Consultant,10,2,77000.0,2,0
2400,36,,0,0,16300.0,2,1
30000,36,Financial advisor,10,0,261000.0,2,1
12000,60,Catalog Manager,2,2,70000.0,2,1
10000,36,Senior Software Engineer,2,1,90000.0,1,1
16300,36,mailhandler,10,2,71000.0,11,1
12000,36,Relationship Banker,5,2,50000.0,1,1
10000,36,IT System Administrator,4,2,42500.0,2,1
2575,36,rn supervisor ,6,2,64000.0,1,0
4000,36,Deputy Sheriff,0,0,43000.0,11,1
25000,36,Clerk,10,2,68000.0,2,0
36775,36,Director,5,2,180000.0,2,1
18100,60,Operations Expert,10,2,60000.0,2,0
6800,36,Correctional officer,1,2,48000.0,2,1
19200,36,Financials,6,0,80000.0,2,0
8400,36,Teller,2,1,17308.01,1,1
24000,60,special agent,10,2,128000.0,2,1
4800,36,Data Management Technician,5,2,37000.0,1,1
25250,36,Associate,0,2,265000.0,2,1
1800,36,Analyst Asset Optimization,1,0,143600.0,11,1
40000,36,"Vice President, Operations",6,2,380000.0,3,1
5325,36,Teacher,10,2,43000.0,2,0
10000,36,Vice Rector,0,0,90000.0,11,1
35000,60,Supervisor,10,2,87000.0,1,1
25000,60,,0,0,103000.0,2,0
24000,60,Warehouse ,10,0,65000.0,11,1
8000,36,Director,4,0,40000.0,2,1
16000,60,service representative,10,2,37000.0,3,1
8000,36,Sr. Validation Engineer,3,0,92745.0,7,1
27600,60,store manager,5,2,60000.0,2,1
8000,36,Purchasing Agent,10,1,58690.0,1,1
14075,60,Executive assistant ,2,0,69000.0,2,1
12000,60,Supervisor,1,0,55000.0,2,0
7000,36,,0,1,24000.0,6,0
25000,36,System engineer,10,2,92000.0,1,1
13000,36,Software Test Engineer,9,0,85000.0,2,0
25000,36,Occupational Therapist,6,1,73500.0,1,0
10100,36,Professional Dealer,10,2,45000.0,1,1
5000,36,Clinical Supply Chain III,1,2,114000.0,3,1
20000,60,Wiring and assembly,2,0,40000.0,1,0
8500,36,,0,2,52500.0,2,0
5000,36,RMA,10,2,60000.0,11,1
15000,36,Physical Therapist and Part Owner,3,2,75000.0,2,1
3875,36,,0,0,13400.0,2,0
35000,36,Area Manager,2,2,240000.0,2,1
15600,36,line cook,3,1,45000.0,9,0
35000,60,Assistant Chief Investigator,10,2,153000.0,2,0
3000,36,,0,2,25000.0,3,1
5000,36,Hospitality,3,0,50000.0,1,0
15000,60,,0,1,38000.0,2,0
23800,60,Business Analyst,10,2,125000.0,2,0
30000,36,Dye Vat Operator,10,2,70000.0,2,0
5500,36,Sr. Administrative Coordinator ,10,2,67000.0,2,1
15000,36,driver,1,0,43000.0,11,0
6000,36,sales,10,0,72000.0,2,1
5400,36,Risk Divisional Specialist,5,0,52000.0,2,1
7200,36,Associate Underwriter,9,0,37400.0,2,1
10000,36,Service Representative,8,0,60000.0,2,0
10000,36,Closer,10,2,67000.0,2,1
10000,36,Director of Compliance ,7,2,90000.0,11,0
6100,36,sales associate,2,0,17960.0,2,0
24000,60,Business Consultant ,1,2,75000.0,2,1
5000,36,Administrative Assistant,3,0,31000.0,1,1
14000,60,Compliance Coordinator,10,1,40500.0,2,1
6000,36,Financial Services Analyst ,10,1,45000.0,2,1
20000,36,Electrician ,10,2,92000.0,2,0
9125,36,General Manager,2,0,41600.0,2,0
20000,36,Manager,10,1,72000.0,6,1
7400,36,Motor equipment operator,10,2,78000.0,3,0
5850,36,Teacher,5,1,105000.0,11,1
6000,36,Revenue Tax Specialist I,3,2,46080.0,2,1
10000,36,Operator,9,0,70000.0,1,0
12950,60,Clerk,10,2,33000.0,2,1
33600,36,Facutly,10,2,70000.0,1,0
4000,36,Server,1,1,36000.0,1,0
4000,36,Licensed banker,5,2,62500.0,2,1
17625,60,,0,2,63500.0,11,1
14000,36,Programmer Analyst,9,0,92500.0,1,1
35000,36,Partner Physician,3,2,220000.0,2,1
20000,60,SENIOR AUDITOR,10,1,85000.0,2,1
3000,36,,0,2,65000.0,3,0
14000,60,Manager,2,2,50000.0,2,0
15000,60,Mold Shop Planner,10,0,68500.0,2,0
20000,60,Hvac supervisor,8,2,90000.0,2,0
35000,36,Senior Software Engineer,0,2,140700.0,2,1
23100,60,RN,10,0,72831.0,2,1
18000,36,principal secretary,2,2,40000.0,2,1
13725,36,Bank Operations,10,2,34000.0,5,1
16000,60,Office Administrator,3,2,68000.0,3,1
14400,60,Grocery Manager,5,1,30000.0,1,1
30000,36,Sr.  Supply Manager,0,2,105000.0,2,1
5000,36,Carpenter Foreman ,6,2,75000.0,11,1
20000,60,Manager,10,1,120000.0,2,0
12000,36,Registered Nurse,0,0,74880.0,1,1
11300,60,Office Manager ,5,0,34000.0,11,1
16325,36,Call Center Analyst,3,1,43000.0,2,1
4575,36,Bartender,2,1,14300.0,3,0
12000,36,Research Associate,1,0,40000.0,1,1
35000,36,Teacher/Coordinator,10,1,100000.0,2,0
6000,36,Staff Accountant,10,2,50000.0,1,1
21000,60,Fundraising Manager ,10,2,65000.0,3,1
10000,60,Office Administrator,8,2,71000.0,1,0
14000,60,HVAC DEsign Consultant,3,0,50000.0,2,0
2500,36,Housekeeper,3,0,66000.0,2,1
5000,36,bookkeeper,10,2,50000.0,1,0
16000,36,SALES MANAGER,10,2,100000.0,2,1
5675,36,teacher,10,2,41600.0,11,1
24000,60,technician,10,1,65000.0,2,0
21000,36,Executive Chef,8,2,82000.0,2,0
4000,36,Civil Engineering Technician,9,2,53863.0,2,1
5600,36,Registered Nurse,2,0,40000.0,7,0
10000,36,furniture manager,7,1,35000.0,2,0
19375,36,,0,0,51000.0,2,1
14375,36,Educational Sales Rep,9,0,70000.0,1,0
6000,36,policeman,10,2,100000.0,3,1
14500,60,Admin Assistant ,7,2,29000.0,2,1
7200,36,,0,1,19000.0,2,1
1500,36,Technition,2,1,43680.0,11,0
8000,36,counter sales,2,0,32000.0,1,0
5000,36,PACS Specialist,10,2,45000.0,2,1
18000,60,CAD Administrator ,6,1,43000.0,1,1
11200,36,Social Worker ,3,0,62000.0,1,1
10000,36,Lead Pharmacy Technician,1,1,35000.0,3,0
15000,36,Staff specialist,10,2,71000.0,1,1
16775,60,Technical Support,0,0,40000.0,2,0
1200,36,Support Service Worker,1,0,25000.0,10,1
35000,60,Accountant,10,2,137200.0,2,1
10200,36,,0,2,36744.0,2,1
16000,36,custodian,10,1,50000.0,2,1
9600,36,Warehouse lead,8,2,55000.0,2,1
2000,36,Security Officer,7,0,26726.0,11,0
6400,36,Customer Service,10,2,80000.0,2,1
11000,60,Sales Consultant,5,2,85000.0,2,1
10500,36,Operations Manager,5,0,80000.0,2,1
6525,36,Pharmacy clerk,7,2,22000.0,1,1
6500,36,Billing Specialist,7,0,50000.0,2,1
16000,36,lead ,5,2,45000.0,2,1
15000,36,Membrane Fabricator,9,1,67000.0,11,1
30000,36,Loan Assistant III ,2,2,101256.0,11,1
4100,36,Clerk,10,2,70000.0,5,1
20000,60,,0,2,56399.64,2,1
15000,36,Production Superintendent ,10,1,75000.0,1,1
25000,36,Floor Supervisor,10,0,60177.0,1,1
35000,60,Sales Account Manager,10,2,140000.0,3,1
15000,36,Territory Manager,5,2,150000.0,1,1
25000,60,Chemical Sales Representative ,8,1,50000.0,2,0
2500,36,House manager,5,0,21000.0,5,0
13800,36,manager,3,0,30000.0,10,0
10000,36,Surgeon,4,0,70000.0,11,1
10275,36,CNC Operator,1,0,34320.0,2,1
7375,36,Maternity Care Coordinator,5,2,26216.72,6,1
5725,36,,0,2,34000.0,2,0
5400,36,Math Coach,10,2,96000.0,2,1
5000,36,,0,0,30000.0,2,0
10000,36,Surface Equipment Operator,10,2,80000.0,1,0
12000,60,paralegal,0,2,75000.0,2,1
12000,36,Sales Finance,10,2,120000.0,1,1
33500,60,Financial Center Manager ,0,0,67000.0,6,1
30000,60,Nurse Practitioner,1,0,120000.0,2,1
10000,36,Table games dealer ,10,2,35000.0,2,1
15000,36,Project engineer,2,2,75000.0,1,1
28000,60,Management Analyst,10,2,1097541.0,2,0
24000,60,senior systems analyst,9,2,93000.0,2,0
10000,36,,0,1,40000.0,1,1
10000,36,golf professional/manager,10,2,70000.0,1,1
5100,36,LEA Service Technician,0,2,64320.0,1,1
10000,36,design drafter,8,2,65000.0,1,1
35000,60,Director of supply chain and logistics ,9,1,80000.0,2,1
6000,36,,0,2,18000.0,2,0
30000,60,Operations Manager,1,2,140000.0,9,0
14000,36,Loan Officer,5,0,50000.0,2,1
14275,36,Production assistant,6,0,60000.0,2,0
4100,36,occupational therapist ,2,0,45000.0,2,0
27600,60,Software Programmer,7,2,96000.0,2,1
15000,36,Physician,5,2,250000.0,1,1
20000,36,Buyer,2,2,53000.0,2,0
2800,36,Waitress,10,0,50000.0,2,1
2500,36,Teacher Assistant ,2,0,37000.0,10,0
7500,36,Assistant manager ,6,0,43900.0,4,1
28225,36,FI manager,10,2,100000.0,2,0
5000,36,RN,10,2,62500.0,3,1
8000,36,AGM,2,2,85000.0,2,1
14000,36,,0,2,62000.0,2,0
10650,36,Branch Sales and Service Manager,6,2,48000.0,2,1
17000,60,Registered Nurse,4,2,58000.0,5,1
30000,36,sr manager,10,2,150000.0,2,1
14400,36,School Counselor,2,2,61000.0,2,1
9000,36,parts advisor,3,0,50000.0,2,1
7000,36,Lpn ,2,1,40000.0,0,0
12000,36,Supervisor,6,0,44000.0,2,0
4000,36,sole proprietor,4,2,23000.0,2,0
24200,60,RN,5,2,61000.0,2,0
15000,60,Former,10,2,65877.9,2,1
20000,36,Registered nurse,10,2,75000.0,2,0
20000,60,Owner,10,0,110000.0,11,0
5000,36,,0,2,60444.0,2,1
16000,36,Sales Consultant,0,1,50000.0,2,1
14400,36,Systems Integration Engineer ,4,2,93868.0,3,1
6500,36,Data Entry,1,1,30000.0,2,1
24000,60,Service tech,9,2,48000.0,1,1
15000,36,Cief Fiscal Officer,10,2,75000.0,2,1
7475,36,Supervisor,8,2,67000.0,2,1
23000,36,Special Investigator,3,0,63000.0,2,0
35000,36,Supervisory Immigration Officer,10,2,92000.0,2,1
15000,36,Assistant Nurse Manager,0,2,144000.0,2,1
8000,36,Sous Chef,1,2,35000.0,2,0
40000,36,Sr BSA Analyst,3,0,105000.0,3,0
30000,36,Operator,8,1,65000.0,2,1
15000,60,Inside Sales Executive,10,0,60000.0,2,0
13950,36,Electrical Engineer ,10,2,93600.0,2,1
20000,36,Corporate Accountant,3,2,70000.0,3,1
17000,36,HR Director,9,1,70075.0,2,1
10000,36,Inspection. ,0,0,45000.0,2,1
20000,36,Radiation Therapist,8,2,60000.0,2,1
4900,36,Service Manager,10,1,67080.0,10,1
19000,36,Territory Sales Manager,0,2,65000.0,5,1
9600,36,laborer,10,1,50000.0,2,1
22625,36,manager,6,0,100000.0,2,0
17450,36,Chief of operations ,10,2,72500.0,2,1
16000,36,Nurse,8,0,64350.0,6,0
5175,36,Courier,0,2,75000.0,2,1
9600,36,Sales and Service Tech II,10,2,85000.0,2,0
6000,36,Manager,10,2,65000.0,2,1
6150,36,Fleet mgr,10,0,62000.0,2,1
10000,36,owner,2,0,60000.0,2,1
15000,36,owner/president,10,2,90000.0,3,1
5000,36,MA,10,0,21370.0,2,1
6525,36,,0,0,16751.0,2,0
19800,60,Web Developer,1,0,45000.0,2,0
4000,36,Operations Technian,10,2,60000.0,1,1
25000,36,CPA,10,2,65000.0,2,1
3500,36,Project Manager,1,2,84000.0,3,1
8000,36,Teacher,10,2,65000.0,2,1
16000,60,Subcontracts Administrator,6,2,87000.0,1,0
12000,36,Clinician - LMHC,5,2,55000.0,2,1
15000,36,Driver,3,0,45000.0,3,1
23050,60,E Commerce/ Web Marketing,3,2,48660.0,2,1
26400,36,Manager,6,1,82000.0,1,0
11000,60,"Admin Director, Cardiopulmonary and Radi",10,2,104000.0,2,1
10300,60,Sr. Technology Manager,0,1,113000.0,1,1
21600,36,Broker,2,0,60000.0,1,0
25000,36,,0,1,50000.0,1,0
14000,36,Financial Advisor,3,0,60000.0,1,1
23000,60,Army Soldier ,10,0,54000.0,2,0
19000,60,Logistics Coordinator,2,2,54000.0,2,1
14000,36,,0,2,41340.0,2,0
12000,60,Deouty Director of Detention Juvenile,10,2,70042.0,2,1
34500,60,Sales Engineer,1,0,75000.0,2,1
16000,36,VP of Sales,10,2,140000.0,2,1
20000,60,Sales,0,2,60000.0,5,1
7500,36,Server,4,0,25000.0,2,0
9750,36,Travel agent,9,0,38188.0,2,0
34000,36,Substance Abuse Specialist,6,2,75000.0,1,1
8000,36,plumber,3,1,60000.0,11,1
8000,36,Heavy equipment operator ,10,2,89000.0,11,1
9000,36,Pharmacy technician ,10,2,37000.0,1,1
7325,36,pressman,8,0,50000.0,2,0
20000,36,Associate Attorney,5,0,265000.0,1,1
24000,36,Commodity Manager,4,2,110000.0,2,1
20500,60,Nurse,1,1,54000.0,2,1
6000,36,Sargent/Supervisor ,6,0,58000.0,2,1
10000,36,,0,1,70412.0,10,1
20000,60,Sales Operations,5,2,55000.0,2,1
5000,36,Corp Safety Mgr,10,2,91000.0,2,1
15000,60,assistant deli manager,10,0,35000.0,2,1
25000,36,Sales Manager,2,2,140000.0,2,1
24000,36,jailer,10,1,60000.0,3,1
20000,60,Executive Assistant,10,0,90000.0,2,1
11000,36,Sales,1,2,97000.0,1,1
11675,36,interim materials manager,10,0,67000.0,2,0
15000,36,,0,2,120000.0,1,1
20000,36,"vP, Premier Relationship Manager",3,2,88000.0,1,1
30000,36,Supervisory Principal,1,2,87939.0,2,0
20000,36,Lab tech,9,2,52000.0,2,1
7500,36,Manager,10,1,25000.0,1,1
10000,36,Principal Software Engineer,10,2,108000.0,2,1
6975,36,Lead photographer,8,0,43000.0,2,0
5000,36,Assistant Attorney General,0,2,90000.0,2,1
7725,36,Packer,0,0,18432.0,2,1
3350,36,Client Systems Tech.,4,0,45724.0,2,1
10000,36,senior Autocad technician ,10,0,55000.0,2,1
5000,36,Waitress,3,0,30000.0,2,0
10000,36,Program Manager,3,0,48000.0,0,1
20775,60,Manager,9,2,63000.0,2,1
25000,60,General Supt.,10,2,120000.0,1,1
30000,60,Rn,9,2,104000.0,11,0
4550,36,President,0,1,30000.0,9,0
15500,60,,0,2,39325.0,1,1
22825,36,journneyman electrician,10,2,85000.0,2,1
7000,36,Machinist,10,1,53000.0,3,1
15000,60,AML Manager,10,2,65000.0,11,0
18000,60,QA Data Analyst,1,0,80000.0,1,1
8000,36,Assistant Manager,2,2,63000.0,1,1
10000,36,assistant manager ,3,0,40000.0,2,1
18000,36,Creative Operations Manager,1,0,90000.0,11,1
24000,60,Teacher ,10,0,117000.0,11,1
14000,36,Lichen and event coordinator,7,0,37000.0,1,0
20000,36,Structural Engineer,5,2,88000.0,2,1
12750,60,BUS DRIVER,10,2,35000.0,4,1
5600,36,accounting,6,2,48000.0,1,1
2825,36,CNA,10,2,37000.0,3,0
40000,36,SVP of Sales,2,2,180000.0,2,0
25000,36,Senior Manager,3,0,220000.0,2,1
27525,60,Imaging technologist,3,0,104000.0,3,1
5000,36,inspector,6,1,73000.0,2,1
5600,36,fabricator,0,0,54000.0,2,1
16000,60,Merchandiser,10,2,100000.0,2,0
7475,36,Personal Bank Teller,1,1,22000.0,2,1
14925,60,teacher,10,0,55000.0,4,0
12000,60,Procurement Manager,3,2,92000.0,2,0
2000,36,Flight attendant,5,0,40000.0,3,0
23000,36,OPERATIONS,10,2,75000.0,2,0
5600,36,Janitor,2,0,20000.0,1,0
20000,36,Resourcing Coordinator,0,1,60000.0,2,0
40000,60,Information Systems Manager ,7,2,135000.0,2,1
21000,60,Meat wrapper,4,0,50000.0,5,1
8000,36,line operator,10,2,50752.09,2,1
9550,60,,0,0,30000.0,2,0
30000,36,Owner/Operator,3,0,150000.0,9,0
6000,36,,0,2,35000.0,2,1
15000,36,Clinic Coordinator,10,2,42000.0,1,1
4200,36,operator,2,0,35000.0,7,0
24000,60,Principal Electrical Engineer,0,2,200000.0,3,0
30000,60,Major,10,0,112000.0,11,1
15000,60,sales,10,2,75600.0,2,1
21000,36,Rf engineer,2,0,80000.0,2,0
6400,36,Transaction Processing Rep,0,2,31000.0,2,1
6600,36,REHAB ASSISTANT,0,0,20000.0,11,1
4500,36,Clinical Services Manager,7,2,55000.0,2,0
6000,36,Pricing Specialist,0,2,50000.0,1,1
5000,36,Manager,6,0,38000.0,1,1
25000,36,Sales manager,10,2,125000.0,1,1
20000,60,Program Lead/Business Analyst,1,2,103000.0,1,1
4500,36,Supervisor ,10,0,45000.0,2,0
19800,60,Restaurant General Manager,1,2,70000.0,2,1
8000,36,Information Technology ,5,1,100000.0,2,0
4850,36,achr,5,0,50000.0,4,1
40000,36,Area Manager,4,2,200000.0,2,1
5575,36,Director of Operations,9,2,200000.0,9,1
20000,36,Group Manager,10,0,62000.0,11,1
9850,36,,0,0,44000.0,1,0
24000,36,,0,2,91000.0,2,1
8000,36,Technician,3,1,36000.0,2,1
17000,36,RN,10,2,110000.0,1,1
4075,36,reservation agent,10,2,45000.0,6,1
15000,36,,0,2,56000.0,3,0
13000,36,Web Content Manager,1,2,68000.0,2,1
7825,36,,0,0,24500.0,2,0
9400,36,area specialist & person in chardge (pic,10,0,76000.0,2,0
28350,60,Dental Hygienist,0,2,63000.0,2,0
10900,36,Intake Sergeant,10,0,62000.0,1,1
1800,36,PROJECT MANAGER,10,1,60000.0,5,1
9800,36,Manger,1,0,52000.0,2,1
11000,60,Driver,10,2,50000.0,1,0
14550,36,,0,0,29100.0,2,1
18350,60,special process operator,10,2,65000.0,2,0
16000,36,Correctional Officer,7,2,130000.0,2,1
15000,36,Registered nurse,3,0,65000.0,2,1
15000,36,Paramedic ,2,2,56000.0,2,1
5400,36,CLIENT SERVICE SPECIALIST,2,2,42000.0,1,0
10000,36,Warehouse worker,3,2,30000.0,2,1
20000,60,Welder,10,1,70000.0,1,1
10000,36,Web Marketing Manager,2,0,120000.0,2,0
2000,36,Sales Coordinator,2,0,72000.0,0,1
6800,36,Server,2,1,20000.0,2,1
2500,36,Warehouse Technician,4,1,56000.0,2,0
28000,60,President,5,2,79000.0,5,1
30000,36,HF Engineer III,1,2,180000.0,1,1
4800,36,,0,1,22000.0,2,0
6000,36,,0,1,43500.0,3,1
5500,36,Fabricator,4,1,50000.0,2,1
4500,36,Sales,4,1,175000.0,2,1
30000,36,2nd Engineer,10,0,150000.0,2,0
7500,36,Teacher,10,1,57000.0,2,1
13000,36,Correctional Officer,10,2,93000.0,2,1
25000,60,Technical Support,0,2,65000.0,2,0
15000,36,Carpenter Forman,9,0,90000.0,9,1
11200,60,trucker,10,2,56000.0,2,0
19200,36,Investigator,5,2,88000.0,11,0
14025,36,ASSISTANT MANAGER,10,0,33400.0,2,1
35000,60,Sr Engineering Tech,10,2,100000.0,2,1
10075,60,Caregiver,2,0,30000.0,2,1
11200,36,plaster/construction,0,0,35000.0,1,0
12275,36,Inspector,4,0,58000.0,2,1
18000,36,manager of donor program RN,10,2,90000.0,2,1
14400,60,Project Manager,1,2,95000.0,2,1
12000,36,Deli Clark ,4,0,44000.0,1,1
5900,36,Buyer,4,2,46000.0,2,1
29275,60,Account Manager,7,0,61000.0,2,0
18000,60,Teacher,0,2,108000.0,2,1
30000,36,Fire Captain,10,0,124000.0,2,0
8000,36,IT Manager,3,2,70000.0,2,0
20000,60,Assistant Manager,0,2,55000.0,11,1
6225,36,bookkeeper,10,0,32240.0,2,0
24000,60, Pilot ,10,0,125000.0,1,1
19000,36,Business Leader,3,2,150000.0,2,1
25000,36,Network Administrator,5,2,84000.0,2,0
40000,36,Vice President,7,0,180000.0,1,1
24700,60,sales manager ,8,2,65000.0,2,0
7800,36,Engineer,10,0,42000.0,2,1
6000,36,Special Project Manager,8,2,87500.0,3,1
6925,36, Vet Tech,1,0,34000.0,0,0
6000,36,Service tech,0,0,30000.0,2,1
20275,36,RN,10,2,75000.0,2,1
11200,36,RN Care Manager,0,1,68000.0,2,1
40000,36,National Sales Executive,1,0,175000.0,5,1
28800,60,Staff Accountant,2,2,60000.0,2,0
15000,36,Medical Secretary,10,1,75000.0,2,0
12000,36,Financial Advisor,9,0,85000.0,1,1
10000,36,Administator,10,2,120000.0,2,0
30000,60,PRESIDENT,10,2,600000.0,2,0
30000,36,Routine field clerk,10,2,108000.0,3,0
5425,36,Cook,0,0,17000.0,2,0
20000,60,Branch Manager II,2,0,70000.0,2,0
8000,36,Dispatcher,1,0,35000.0,3,1
18000,36,call center representative,1,0,50000.0,2,1
10075,60,Mutual Fund Representative,1,0,30000.0,2,0
12000,36,Consultant,2,0,205000.0,1,1
20000,36,COO,6,1,255000.0,1,0
8050,36,ASE AUTO TECHNICIAN,10,0,28000.0,2,1
23000,36,software engineer,8,2,140000.0,2,1
5875,36,,0,1,11788.0,2,0
10800,36,Medical Laboratory Technician,1,0,45000.0,2,1
35000,36,Power System Operator,10,2,220000.0,1,1
6500,36,,0,1,19340.0,1,1
37000,36,Software Engineer ,5,0,115000.0,4,1
14000,36,Guidance Counselor,2,0,70000.0,1,1
32000,60,VP Sales ,10,2,210000.0,2,1
14000,36,RN,2,2,77000.0,2,0
8000,36,Master plumber,9,2,82000.0,2,1
8250,36,counselor,10,2,45000.0,3,0
19800,60,personal banker,10,2,45000.0,2,1
2200,36,Specialist Signals Intelligence Analyst,2,2,40000.0,5,1
8350,36,Executive Assistant ,10,2,76000.0,2,1
20000,36,Director,2,0,62000.0,2,1
8000,36,RN,5,0,60000.0,2,1
8000,36,Manager,2,2,60000.0,1,1
6600,36,OWNER,10,0,70221.0,1,1
17700,60,Accounting,5,1,38500.0,1,1
9725,36,Letter carrier,3,0,45000.0,2,0
35000,36,Professor of International Security,5,0,100000.0,1,1
15200,36,Manager,6,1,40000.0,11,0
2500,36,Employee,3,1,28000.0,11,0
5000,36,sales,4,0,68000.0,11,1
3000,36,Loader Operator,10,2,48000.0,2,1
22875,60,owner,1,2,52000.0,2,0
17000,36,Probation Officer,10,1,66500.0,2,1
15000,60,Admin Asst,10,2,47800.0,11,0
26400,36,Senior Counsel,10,2,210000.0,3,1
28500,36,Chief Electronic Technician,10,2,150000.0,1,1
18475,36,,0,2,42000.0,2,0
8000,36,Driver,4,0,45000.0,2,0
30000,60,Track Supervisor,5,2,80000.0,2,0
32000,60,Heavy Equipment,9,2,110000.0,2,1
25000,60,Director of Marketing,10,2,124000.0,3,1
20000,36,Therapist II,2,0,42500.0,1,0
8000,36,Bus driver,5,0,25000.0,2,0
9000,36,Kitchen Manager,3,2,45000.0,2,1
30000,60,Implementation Specialist,0,1,70000.0,3,1
14750,60,Pest control ,10,2,41000.0,1,1
15000,60,Manager,8,2,60000.0,2,1
13000,36,Mental health clinician,0,0,42000.0,2,1
6600,36,Legal Secretary,10,2,48000.0,2,1
13000,36,,0,2,78500.0,1,0
2800,36,Office Specialist - CPS,10,2,35400.0,2,1
8000,36,Line Cook,4,2,27000.0,2,0
30000,60,Owner ,3,2,70000.0,2,0
20000,36,Production Manager,5,0,57800.0,2,1
24600,36,OWNER,2,2,92500.0,3,0
5000,36,police dispatcher,10,2,62000.0,2,1
4000,36,Accountant,7,0,20000.0,2,1
21600,60,Owner,7,2,130000.0,2,1
11000,60,,0,0,29500.0,2,1
35000,60,Operations Manager,10,2,106000.0,2,1
10000,36,superintendent,10,2,75200.0,2,1
16000,60,Executive Coordinator,8,0,60000.0,2,1
14500,36,Data Quality Specialist,10,2,63685.0,2,1
10000,36,Quality review specialist,10,2,101900.0,2,1
1000,36,sous chef,2,0,18000.0,11,1
6000,36,Pharmacist ,6,0,135000.0,2,1
18750,36,machinist ,3,1,58600.0,3,1
10400,36,Math Intervention Teacher ,0,0,62500.0,2,1
17000,36,,0,2,70000.0,2,1
28000,60,Air Traffic Controller,8,2,145000.0,1,1
9000,36,Software Engineer,0,0,102000.0,1,1
8000,36,owner,5,0,75000.0,11,1
6000,36,Senior Driver,8,2,55000.0,2,1
17500,36,Truck driver,2,2,61200.0,2,1
8000,36,Owner,3,0,25000.0,11,1
16800,36,Network Engineer,10,2,70000.0,1,0
20000,36,Staff Dentist,10,2,169000.0,3,1
19200,60,Sales,10,2,75000.0,1,1
28000,60,Police officer,9,2,118000.0,2,0
7200,36,Field Test Analyst,0,0,58000.0,11,1
16575,60,Customer Data Technician,10,2,66000.0,2,1
10000,60,Continuous Improvement manager ,10,1,90620.0,2,1
11000,36,Office Manager,8,0,40320.0,1,1
5000,36,Associate Enrollment Counselor,2,0,23562.0,11,0
10000,36,Division management ,6,2,84000.0,2,1
20050,36,Aide to City Commissioner,10,0,57000.0,2,1
14000,36,Chief Compliance Officer,6,0,90000.0,7,1
18000,36,Senior Paralegal,0,0,87000.0,2,0
19075,36,Test and Tooling Support 2,5,0,54246.4,2,0
15000,36,Building Engineer,4,2,51300.0,2,1
6000,36,Help Desk Supervisor,10,0,63000.0,1,1
12375,36,Teacher,10,0,34382.0,2,1
4500,36,senior groundskeeper,2,1,45000.0,0,0
28600,60,Operator,6,0,65000.0,2,1
20000,36,Production Planner,9,2,52000.0,2,1
14350,60,Phlebotomist,5,0,40000.0,2,0
5400,36,Customer service agent,3,2,42100.0,11,1
35000,60,city carrier,1,1,80000.0,1,1
20125,36,Registered Nurse,6,2,92674.0,3,0
7875,36,Project Manager,0,2,105000.0,11,1
10000,36,Account Executive,8,2,100000.0,2,1
20000,36,Software Developer,3,0,88572.0,2,0
12800,36,Cook,0,2,32000.0,1,1
15000,36,Vice President,4,2,153523.0,5,1
7000,36,GENERAL MANAGER,3,0,90000.0,5,0
18000,60,project assistant,0,0,80000.0,2,0
20000,36,Sales Operations,10,0,67000.0,2,1
8000,36,,0,1,19680.0,1,0
9600,36,team lead,10,2,80000.0,2,1
10000,36,Teacher,1,2,54000.0,1,1
16000,36,truck driver,5,2,83500.0,3,1
5000,36,supervisor,8,2,40000.0,2,0
3750,36,,0,0,26000.0,2,0
8000,36,HR Director,3,2,130000.0,3,1
15000,60,Sales Agent,0,2,36000.0,2,0
22000,60,Locksmith,10,2,81000.0,2,1
14000,36,Dentist,1,0,110000.0,5,1
18900,36,HEAD TELLER,0,0,45000.0,2,1
25000,36,Sales,5,2,80000.0,3,1
8000,36,engineering technician,2,0,35000.0,5,1
35000,60,Electrician,10,0,105000.0,2,0
12000,60,Typist clerk,1,0,35033.0,2,0
1400,36,Operations Coordinator,0,0,50000.0,11,0
15400,60,,0,1,35000.0,3,0
12800,36,Manager,4,1,54000.0,9,0
12000,60,Sales ,3,1,50000.0,2,1
12000,36,company driver ,7,2,107000.0,2,1
11150,60,material handler III,10,0,31000.0,2,0
9000,36,Associate  Professor,7,2,94000.0,2,1
14000,60,Operation technician ,9,0,45000.0,1,1
13000,60,technical support,3,0,46000.0,2,1
12600,36,Social Service Specialist,5,2,52000.0,2,1
31000,60,Senior Inspector,4,1,112000.0,3,0
2600,36,Technical Expert,7,2,95000.0,2,1
